'7T08BV08', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'5N25LRA7', '0', '3', 'http://www.wikidata.org/prop/P571', 3, 'http://www.wikidata.org/prop/P1454', 1, 'http://www.wikidata.org/prop/P1619', 1, 'http://www.wikidata.org/prop/P571', 3, 'http://www.wikidata.org/prop/direct/P155', 1
'5N25LRA7', '0', '4', 'http://www.wikidata.org/prop/direct/P1830'
'5N25LRA7', '0', '5', 'http://www.wikidata.org/prop/direct/P452'
'5N25LRA7', '0', '6', 'http://www.wikidata.org/prop/direct/P17', 3, 'http://www.wikidata.org/prop/direct/P127', 1, 'http://www.wikidata.org/prop/direct/P17', 3
'UWSF5LRT', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'UWSF5LRT', '0', '2', 'http://www.wikidata.org/prop/P1128'
'UWSF5LRT', '0', '3', 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P740', 1
'UWSF5LRT', '0', '4', 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P127', 1
'UWSF5LRT', '0', '5', 'http://www.wikidata.org/prop/direct/P463'
'1RJ02G6A', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'1RJ02G6A', '0', '2', 'http://www.wikidata.org/prop/P1128'
'1RJ02G6A', '0', '3', 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P740', 1
'1RJ02G6A', '0', '4', 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P127', 1
'1RJ02G6A', '0', '5', 'http://www.wikidata.org/prop/direct/P463'
'8IPO6JUF', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'8IPO6JUF', '0', '2', 'http://www.wikidata.org/prop/P1128'
'8IPO6JUF', '0', '3', 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P740', 3
'8IPO6JUF', '0', '4', 'http://www.wikidata.org/prop/direct/P749'
'8IPO6JUF', '0', '5', 'http://www.wikidata.org/prop/direct/P463'
'CDLY9JP5', '0', '1', 'http://www.wikidata.org/prop/direct/P6216'
'CDLY9JP5', '0', '2', 'http://www.wikidata.org/prop/direct/P170'
'CDLY9JP5', '0', '3', 'http://www.wikidata.org/prop/direct/P5008'
'0VXUM9B0', '0', '1', 'http://www.wikidata.org/prop/direct/P6216'
'0VXUM9B0', '0', '2', 'http://www.wikidata.org/prop/direct/P170'
'0VXUM9B0', '0', '3', 'http://www.wikidata.org/prop/direct/P5008'
'IKNQ8JWZ', '0', '1', 'http://www.wikidata.org/prop/direct/P6216'
'IKNQ8JWZ', '0', '2', 'http://www.wikidata.org/prop/direct/P170'
'IKNQ8JWZ', '0', '3', 'http://www.wikidata.org/prop/direct/P5008'
'EZIHKV2V', '0', '1', 'http://www.wikidata.org/prop/direct/P6216'
'EZIHKV2V', '0', '2', 'http://www.wikidata.org/prop/direct/P170'
'EZIHKV2V', '0', '3', 'http://www.wikidata.org/prop/direct/P5008'
'UQD1H69W', '0', '1', 'http://www.wikidata.org/prop/direct/P6216'
'UQD1H69W', '0', '2', 'http://www.wikidata.org/prop/direct/P170'
'UQD1H69W', '0', '3', 'http://www.wikidata.org/prop/direct/P5008'
'LTMJIFR2', '0', '1', 'http://www.wikidata.org/prop/P1476', 390, 'http://www.wikidata.org/prop/P4765', 27, 'http://www.wikidata.org/prop/P1476', 390, 'http://www.wikidata.org/prop/direct/P1889', 2
'LTMJIFR2', '0', '2', 'http://www.wikidata.org/prop/direct/P195'
'LTMJIFR2', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'LTMJIFR2', '0', '4', 'http://www.wikidata.org/prop/P571'
'LA4LZWHC', '0', '1', 'http://www.wikidata.org/prop/P1476', 289, 'http://www.wikidata.org/prop/P4765', 12, 'http://www.wikidata.org/prop/P1476', 289
'LA4LZWHC', '0', '2', 'http://www.wikidata.org/prop/direct/P195'
'LA4LZWHC', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'LA4LZWHC', '0', '4', 'http://www.wikidata.org/prop/P571'
'ECW689JT', '0', '1', 'http://www.wikidata.org/prop/P1476', 62, 'http://www.wikidata.org/prop/P4765', 2, 'http://www.wikidata.org/prop/P1476', 62
'ECW689JT', '0', '2', 'http://www.wikidata.org/prop/direct/P195'
'ECW689JT', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'ECW689JT', '0', '4', 'http://www.wikidata.org/prop/P571'
'UWI0LOQL', '0', '1', 'http://www.wikidata.org/prop/P1476'
'UWI0LOQL', '0', '2', 'http://www.wikidata.org/prop/direct/P195'
'UWI0LOQL', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'UWI0LOQL', '0', '4', 'http://www.wikidata.org/prop/P571'
'1WEZCKQI', '0', '1', 'http://www.wikidata.org/prop/P1476', 289, 'http://www.wikidata.org/prop/P4765', 12, 'http://www.wikidata.org/prop/P1476', 289
'1WEZCKQI', '0', '2', 'http://www.wikidata.org/prop/direct/P195'
'1WEZCKQI', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'1WEZCKQI', '0', '4', 'http://www.wikidata.org/prop/P571'
'XNMERY9M', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'XNMERY9M', '0', '2', 'http://www.wikidata.org/prop/direct/P1435'
'XNMERY9M', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'X2SZ1VJI', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'X2SZ1VJI', '0', '2', 'http://www.wikidata.org/prop/direct/P1435'
'X2SZ1VJI', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'WNRIATCA', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'WNRIATCA', '0', '2', 'http://www.wikidata.org/prop/direct/P1435'
'WNRIATCA', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'H738B6P3', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'H738B6P3', '0', '2', 'http://www.wikidata.org/prop/direct/P1435'
'H738B6P3', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'SUYU92A8', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'SUYU92A8', '0', '2', 'http://www.wikidata.org/prop/direct/P1435'
'SUYU92A8', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'9YXWQQ24', '0', '1', 'http://www.wikidata.org/prop/direct/P169', 3, 'http://www.wikidata.org/prop/direct/P1037', 1, 'http://www.wikidata.org/prop/direct/P488', 1, 'http://www.wikidata.org/prop/direct/P169', 3
'9YXWQQ24', '0', '2', 'http://www.wikidata.org/prop/direct/P355'
'9YXWQQ24', '0', '3', 'http://www.wikidata.org/prop/P1128', 3, 'http://www.wikidata.org/prop/direct/P138', 1, 'http://www.wikidata.org/prop/P1128', 3, 'http://www.wikidata.org/prop/direct/P127', 1, 'http://www.wikidata.org/prop/direct/P749', 2
'9YXWQQ24', '0', '4', 'http://www.wikidata.org/prop/direct/P414'
'9YXWQQ24', '0', '5', 'http://www.wikidata.org/prop/direct/P112', 4, 'http://www.wikidata.org/prop/direct/P138', 3, 'http://www.wikidata.org/prop/direct/P112', 4
'PIWLSDKU', '0', '1', 'http://www.wikidata.org/prop/direct/P1037', 1, 'http://www.wikidata.org/prop/direct/P1037', 1, 'http://www.wikidata.org/prop/direct/P169', 1
'PIWLSDKU', '0', '2', 'http://www.wikidata.org/prop/direct/P355'
'PIWLSDKU', '0', '3', 'http://www.wikidata.org/prop/direct/P1889', 2, 'http://www.wikidata.org/prop/direct/P138', 1, 'http://www.wikidata.org/prop/P1128', 1, 'http://www.wikidata.org/prop/direct/P127', 1, 'http://www.wikidata.org/prop/direct/P749', 1, 'http://www.wikidata.org/prop/direct/P1889', 2
'PIWLSDKU', '0', '4', 'http://www.wikidata.org/prop/direct/P414'
'PIWLSDKU', '0', '5', 'http://www.wikidata.org/prop/direct/P138', 1, 'http://www.wikidata.org/prop/direct/P138', 1, 'http://www.wikidata.org/prop/direct/P112', 1
'T8GCUB2U', '0', '1', 'http://www.wikidata.org/prop/direct/P452'
'T8GCUB2U', '0', '2', 'http://www.wikidata.org/prop/direct/P138', 14, 'http://www.wikidata.org/prop/direct/P138', 14, 'http://www.wikidata.org/prop/direct/P112', 10
'T8GCUB2U', '0', '3', 'http://www.wikidata.org/prop/P571', 13, 'http://www.wikidata.org/prop/direct/P749', 2, 'http://www.wikidata.org/prop/direct/P127', 1, 'http://www.wikidata.org/prop/direct/P460', 1, 'http://www.wikidata.org/prop/direct/P138', 1, 'http://www.wikidata.org/prop/P571', 13, 'http://www.wikidata.org/prop/direct/P1889', 2
'PF7DA9QZ', '0', '1', 'http://www.wikidata.org/prop/direct/P452'
'PF7DA9QZ', '0', '2', 'http://www.wikidata.org/prop/direct/P138', 3, 'http://www.wikidata.org/prop/direct/P138', 3, 'http://www.wikidata.org/prop/direct/P921', 1
'PF7DA9QZ', '0', '3', 'http://www.wikidata.org/prop/P571', 2, 'http://www.wikidata.org/prop/direct/P749', 1, 'http://www.wikidata.org/prop/P571', 2, 'http://www.wikidata.org/prop/direct/P1889', 1
'3TM8PZD0', '0', '1', 'http://www.wikidata.org/prop/P576'
'3TM8PZD0', '0', '2', 'http://www.wikidata.org/prop/direct/P1056'
'3TM8PZD0', '0', '3', 'http://www.wikidata.org/prop/direct/P127'
'3TM8PZD0', '0', '4', 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P279', 1
'3TM8PZD0', '0', '5', 'http://www.wikidata.org/prop/direct/P17', 5, 'http://www.wikidata.org/prop/direct/P495', 3, 'http://www.wikidata.org/prop/direct/P17', 5
'3TM8PZD0', '0', '6', 'http://www.wikidata.org/prop/direct/P740'
'3TM8PZD0', '0', '7', 'http://www.wikidata.org/prop/direct/P31'
'JDTPF2GS', '0', '1', 'http://www.wikidata.org/prop/P576'
'JDTPF2GS', '0', '2', 'http://www.wikidata.org/prop/direct/P1056'
'JDTPF2GS', '0', '3', 'http://www.wikidata.org/prop/direct/P127', 2, 'http://www.wikidata.org/prop/direct/P749', 1, 'http://www.wikidata.org/prop/direct/P127', 2
'JDTPF2GS', '0', '4', 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P749', 3, 'http://www.wikidata.org/prop/direct/P127', 1, 'http://www.wikidata.org/prop/direct/P279', 1
'JDTPF2GS', '0', '5', 'http://www.wikidata.org/prop/direct/P17', 5, 'http://www.wikidata.org/prop/direct/P495', 3, 'http://www.wikidata.org/prop/direct/P17', 5
'JDTPF2GS', '0', '6', 'http://www.wikidata.org/prop/direct/P159', 5, 'http://www.wikidata.org/prop/direct/P159', 5, 'http://www.wikidata.org/prop/direct/P740', 5
'JDTPF2GS', '0', '7', 'http://www.wikidata.org/prop/direct/P31'
'V5D5XLJN', '0', '1', 'http://www.wikidata.org/prop/direct/P1889', 3, 'http://www.wikidata.org/prop/direct/P749', 1, 'http://www.wikidata.org/prop/direct/P1889', 3
'V5D5XLJN', '0', '2', 'http://www.wikidata.org/prop/direct/P1454'
'V5D5XLJN', '0', '3', 'http://www.wikidata.org/prop/direct/P1830', 3, 'http://www.wikidata.org/prop/direct/P749', 1, 'http://www.wikidata.org/prop/direct/P127', 1, 'http://www.wikidata.org/prop/direct/P1830', 3
'V5D5XLJN', '0', '4', 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P740', 2
'7V4Q3JP2', '0', '1', 'http://www.wikidata.org/prop/direct/P276', 11, 'http://www.wikidata.org/prop/direct/P159', 3, 'http://www.wikidata.org/prop/direct/P669', 1, 'http://www.wikidata.org/prop/direct/P131', 7, 'http://www.wikidata.org/prop/direct/P17', 1, 'http://www.wikidata.org/prop/direct/P276', 11
'7V4Q3JP2', '0', '2', 'http://www.wikidata.org/prop/P571', 14, 'http://www.wikidata.org/prop/direct/P466', 2, 'http://www.wikidata.org/prop/P1448', 3, 'http://www.wikidata.org/prop/P1037', 3, 'http://www.wikidata.org/prop/direct/P1037', 2, 'http://www.wikidata.org/prop/P571', 14, 'http://www.wikidata.org/prop/P1619', 5
'7V4Q3JP2', '0', '3', 'http://www.wikidata.org/prop/direct/P1037'
'FAQ2GIJ1', '0', '1', 'http://www.wikidata.org/prop/direct/P276', 4, 'http://www.wikidata.org/prop/direct/P159', 2, 'http://www.wikidata.org/prop/direct/P276', 4, 'http://www.wikidata.org/prop/direct/P131', 4
'FAQ2GIJ1', '0', '2', 'http://www.wikidata.org/prop/P571', 6, 'http://www.wikidata.org/prop/direct/P1037', 2, 'http://www.wikidata.org/prop/P1448', 1, 'http://www.wikidata.org/prop/P571', 6, 'http://www.wikidata.org/prop/P1037', 2, 'http://www.wikidata.org/prop/P1619', 5
'FAQ2GIJ1', '0', '3', 'http://www.wikidata.org/prop/direct/P1037'
'FPNJYDJC', '0', '1', 'http://www.wikidata.org/prop/direct/P276', 7, 'http://www.wikidata.org/prop/direct/P159', 1, 'http://www.wikidata.org/prop/direct/P131', 2, 'http://www.wikidata.org/prop/direct/P276', 7, 'http://www.wikidata.org/prop/P1476', 1, 'http://www.wikidata.org/prop/direct/P466', 1
'FPNJYDJC', '0', '2', 'http://www.wikidata.org/prop/P571', 8, 'http://www.wikidata.org/prop/P1619', 3, 'http://www.wikidata.org/prop/P571', 8, 'http://www.wikidata.org/prop/direct/P466', 2
'FPNJYDJC', '0', '3', 'http://www.wikidata.org/prop/direct/P1037'
'B494QZJ8', '0', '1', 'http://www.wikidata.org/prop/direct/P276', 4, 'http://www.wikidata.org/prop/direct/P7959', 1, 'http://www.wikidata.org/prop/direct/P159', 2, 'http://www.wikidata.org/prop/direct/P276', 4, 'http://www.wikidata.org/prop/direct/P131', 2
'B494QZJ8', '0', '2', 'http://www.wikidata.org/prop/P571'
'B494QZJ8', '0', '3', 'http://www.wikidata.org/prop/direct/P1037'
'Y36ZO1V1', '0', '1', 'http://www.wikidata.org/prop/direct/P276', 3, 'http://www.wikidata.org/prop/direct/P131', 2, 'http://www.wikidata.org/prop/direct/P276', 3
'Y36ZO1V1', '0', '2', 'http://www.wikidata.org/prop/P571', 3, 'http://www.wikidata.org/prop/P571', 3, 'http://www.wikidata.org/prop/P1619', 1
'Y36ZO1V1', '0', '3', 'http://www.wikidata.org/prop/direct/P1037'
'ELDS0VTP', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'ELDS0VTP', '0', '2', 'http://www.wikidata.org/prop/direct/P527', 7, 'http://www.wikidata.org/prop/direct/P355', 2, 'http://www.wikidata.org/prop/direct/P527', 7
'ELDS0VTP', '0', '3', 'http://www.wikidata.org/prop/direct/P7561'
'U4NO6VY3', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'U4NO6VY3', '0', '2', 'http://www.wikidata.org/prop/direct/P527'
'U4NO6VY3', '0', '3', 'http://www.wikidata.org/prop/direct/P7561'
'OSHGDQY3', '0', '1', 'http://www.wikidata.org/prop/P1174', 3, 'http://www.wikidata.org/prop/P1174', 3, 'http://www.wikidata.org/prop/direct/P466', 1
'OSHGDQY3', '0', '2', 'http://www.wikidata.org/prop/P6375', 3, 'http://www.wikidata.org/prop/P6375', 3, 'http://www.wikidata.org/prop/direct/P466', 1
'OSHGDQY3', '0', '3', 'http://www.wikidata.org/prop/P1619', 3, 'http://www.wikidata.org/prop/P669', 1, 'http://www.wikidata.org/prop/direct/P466', 1, 'http://www.wikidata.org/prop/P6375', 1, 'http://www.wikidata.org/prop/P571', 1, 'http://www.wikidata.org/prop/P1619', 3
'I1E8ZKN1', '0', '1', 'http://www.wikidata.org/prop/direct/P1889', 3, 'http://www.wikidata.org/prop/direct/P5869', 1, 'http://www.wikidata.org/prop/direct/P1889', 3
'I1E8ZKN1', '0', '2', 'http://www.wikidata.org/prop/direct/P279', 3, 'http://www.wikidata.org/prop/direct/P279', 3, 'http://www.wikidata.org/prop/direct/P1889', 2
'I1E8ZKN1', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'I1E8ZKN1', '0', '4', 'http://www.wikidata.org/prop/direct/P1343'
'LSEOJEA2', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'LSEOJEA2', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'LSEOJEA2', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'LSEOJEA2', '0', '4', 'http://www.wikidata.org/prop/direct/P131', 4, 'http://www.wikidata.org/prop/direct/P131', 4, 'http://www.wikidata.org/prop/direct/P276', 2
'MJEETYMS', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'MJEETYMS', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'MJEETYMS', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'MJEETYMS', '0', '4', 'http://www.wikidata.org/prop/direct/P131'
'CXK6RHTR', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'CXK6RHTR', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'CXK6RHTR', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'CXK6RHTR', '0', '4', 'http://www.wikidata.org/prop/direct/P131'
'RUB3YVDI', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'RUB3YVDI', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'RUB3YVDI', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'RUB3YVDI', '0', '4', 'http://www.wikidata.org/prop/direct/P131'
'R8BH0A2S', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'R8BH0A2S', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'R8BH0A2S', '0', '3', 'http://www.wikidata.org/prop/direct/P31'
'R8BH0A2S', '0', '4', 'http://www.wikidata.org/prop/direct/P131'
'HKWAYR8K', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'HKWAYR8K', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'HKWAYR8K', '0', '3', 'http://www.wikidata.org/prop/direct/P131', 9, 'http://www.wikidata.org/prop/direct/P276', 3, 'http://www.wikidata.org/prop/direct/P131', 9
'BTC2JN9P', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'BTC2JN9P', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'BTC2JN9P', '0', '3', 'http://www.wikidata.org/prop/direct/P131'
'G3CBPKDL', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'G3CBPKDL', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'G3CBPKDL', '0', '3', 'http://www.wikidata.org/prop/direct/P131', 6, 'http://www.wikidata.org/prop/direct/P276', 3, 'http://www.wikidata.org/prop/direct/P131', 6
'IEHKL920', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'IEHKL920', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'IEHKL920', '0', '3', 'http://www.wikidata.org/prop/direct/P131', 12, 'http://www.wikidata.org/prop/direct/P131', 12, 'http://www.wikidata.org/prop/direct/P276', 5
'VYGRGZQI', '0', '1', 'http://www.wikidata.org/prop/direct/P31'
'VYGRGZQI', '0', '2', 'http://www.wikidata.org/prop/direct/P17'
'VYGRGZQI', '0', '3', 'http://www.wikidata.org/prop/direct/P131'
'NWOGHFGS', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'NWOGHFGS', '0', '2', 'http://www.wikidata.org/prop/direct/P276', 3, 'http://www.wikidata.org/prop/direct/P276', 3, 'http://www.wikidata.org/prop/direct/P131', 3
'NWOGHFGS', '0', '3', 'http://www.wikidata.org/prop/direct/P669'
'KS7D2OVR', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'KS7D2OVR', '0', '2', 'http://www.wikidata.org/prop/direct/P276', 12, 'http://www.wikidata.org/prop/direct/P276', 12, 'http://www.wikidata.org/prop/direct/P131', 5
'KS7D2OVR', '0', '3', 'http://www.wikidata.org/prop/direct/P669'
'BZDAB2MH', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'BZDAB2MH', '0', '2', 'http://www.wikidata.org/prop/direct/P276'
'BZDAB2MH', '0', '3', 'http://www.wikidata.org/prop/direct/P669'
'CB8K0DWB', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'CB8K0DWB', '0', '2', 'http://www.wikidata.org/prop/direct/P276'
'CB8K0DWB', '0', '3', 'http://www.wikidata.org/prop/direct/P669'
'KN6V9NQB', '0', '1', 'http://www.wikidata.org/prop/direct/P1435'
'KN6V9NQB', '0', '2', 'http://www.wikidata.org/prop/direct/P276', 3, 'http://www.wikidata.org/prop/direct/P276', 3, 'http://www.wikidata.org/prop/direct/P131', 3
'KN6V9NQB', '0', '3', 'http://www.wikidata.org/prop/direct/P669'
'5TSGH0VE', '0', '1', 'http://www.wikidata.org/prop/direct/P131', 7, 'http://www.wikidata.org/prop/direct/P921', 1, 'http://www.wikidata.org/prop/direct/P131', 7, 'http://www.wikidata.org/prop/direct/P276', 4
'5TSGH0VE', '0', '2', 'http://www.wikidata.org/prop/direct/P31'
'5TSGH0VE', '0', '3', 'http://www.wikidata.org/prop/direct/P921'
'5TSGH0VE', '0', '4', 'http://www.wikidata.org/prop/direct/P17'
'KMUQ0U30', '0', '1', 'http://www.wikidata.org/prop/direct/P131'
'KMUQ0U30', '0', '2', 'http://www.wikidata.org/prop/direct/P31'
'KMUQ0U30', '0', '3', 'http://www.wikidata.org/prop/direct/P921'
'KMUQ0U30', '0', '4', 'http://www.wikidata.org/prop/direct/P17'
'JXC2XL4B', '0', '1', 'http://www.wikidata.org/prop/direct/P131', 11, 'http://www.wikidata.org/prop/direct/P921', 1, 'http://www.wikidata.org/prop/direct/P131', 11, 'http://www.wikidata.org/prop/direct/P276', 4
'JXC2XL4B', '0', '2', 'http://www.wikidata.org/prop/direct/P31'
'JXC2XL4B', '0', '3', 'http://www.wikidata.org/prop/direct/P921'
'JXC2XL4B', '0', '4', 'http://www.wikidata.org/prop/direct/P17'
'U9GZ3DUF', '0', '1', 'http://www.wikidata.org/prop/direct/P131', 7, 'http://www.wikidata.org/prop/direct/P921', 1, 'http://www.wikidata.org/prop/direct/P131', 7, 'http://www.wikidata.org/prop/direct/P276', 3
'U9GZ3DUF', '0', '2', 'http://www.wikidata.org/prop/direct/P31'
'U9GZ3DUF', '0', '3', 'http://www.wikidata.org/prop/direct/P921'
'U9GZ3DUF', '0', '4', 'http://www.wikidata.org/prop/direct/P17'
'1P9HCUDG', '0', '1', 'http://www.wikidata.org/prop/direct/P131'
'1P9HCUDG', '0', '2', 'http://www.wikidata.org/prop/direct/P31'
'1P9HCUDG', '0', '3', 'http://www.wikidata.org/prop/direct/P921'
'1P9HCUDG', '0', '4', 'http://www.wikidata.org/prop/direct/P17'
'9TAZS2ED', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'9TAZS2ED', '0', '2', 'http://www.wikidata.org/prop/direct/P131', 8, 'http://www.wikidata.org/prop/direct/P131', 8, 'http://www.wikidata.org/prop/direct/P276', 1
'9TAZS2ED', '0', '3', 'http://www.wikidata.org/prop/direct/P1435'
'9TAZS2ED', '0', '4', 'http://www.wikidata.org/prop/direct/P669'
'9TAZS2ED', '0', '5', 'http://www.wikidata.org/prop/direct/P276', 8, 'http://www.wikidata.org/prop/direct/P276', 8, 'http://www.wikidata.org/prop/direct/P131', 1
'9TAZS2ED', '0', '6', 'http://www.wikidata.org/prop/direct/P31'
'3XRZJ3XY', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'3XRZJ3XY', '0', '2', 'http://www.wikidata.org/prop/direct/P131'
'3XRZJ3XY', '0', '3', 'http://www.wikidata.org/prop/direct/P1435'
'3XRZJ3XY', '0', '4', 'http://www.wikidata.org/prop/direct/P669'
'3XRZJ3XY', '0', '5', 'http://www.wikidata.org/prop/direct/P276'
'3XRZJ3XY', '0', '6', 'http://www.wikidata.org/prop/direct/P31'
'H4LZL84O', '0', '1', 'http://www.wikidata.org/prop/direct/P17'
'H4LZL84O', '0', '2', 'http://www.wikidata.org/prop/direct/P131', 6, 'http://www.wikidata.org/prop/direct/P131', 6, 'http://www.wikidata.org/prop/direct/P276', 5
